,Column Configuration,Differentia Bit Width,Stratum Retention Policy,Stratum Retention Policy Resolution Parameter,Stratigraphic Column Actual Retained Bits,Stratigraphic Column Target Retained Bits,Stratigraphic Column Retained Bits Error,Stratigraphic Column Actual Num Retained Strata,Taxon Compared From,Taxon Compared To,Generation of Taxon Compared From,Generation of Taxon Compared To,Generation Of MRCA Lower Bound (inclusive),Generation Of MRCA Upper Bound (exclusive),MRCA Bound Confidence,Rank of Earliest Detectable Mrca With
9450,actual_bits=59+actual_strata=59+bits_error=-5+differentia=1+policy=TaperedDepthProportionalResolution+resolution=59+target_bits=64,1,TaperedDepthProportionalResolution,59,59,64,-5,59,4738,4701,501,498,,,0.96875,32
9451,actual_bits=56+actual_strata=7+bits_error=-8+differentia=8+policy=TaperedDepthProportionalResolution+resolution=3+target_bits=64,8,TaperedDepthProportionalResolution,3,56,64,-8,7,4738,4701,501,498,0.0,128.0,0.99609375,0
9452,actual_bits=192+actual_strata=3+bits_error=128+differentia=64+policy=TaperedDepthProportionalResolution+resolution=1+target_bits=64,64,TaperedDepthProportionalResolution,1,192,64,128,3,4738,4701,501,498,0.0,256.0,1.0,0
9453,actual_bits=59+actual_strata=59+bits_error=-453+differentia=1+policy=TaperedDepthProportionalResolution+resolution=59+target_bits=512,1,TaperedDepthProportionalResolution,59,59,512,-453,59,4738,4701,501,498,,,0.96875,32
9454,actual_bits=472+actual_strata=59+bits_error=-40+differentia=8+policy=TaperedDepthProportionalResolution+resolution=59+target_bits=512,8,TaperedDepthProportionalResolution,59,472,512,-40,59,4738,4701,501,498,0.0,8.0,0.99609375,0
9455,actual_bits=448+actual_strata=7+bits_error=-64+differentia=64+policy=TaperedDepthProportionalResolution+resolution=3+target_bits=512,64,TaperedDepthProportionalResolution,3,448,512,-64,7,4738,4701,501,498,0.0,128.0,1.0,0
9456,actual_bits=59+actual_strata=59+bits_error=-965+differentia=1+policy=TaperedDepthProportionalResolution+resolution=59+target_bits=1024,1,TaperedDepthProportionalResolution,59,59,1024,-965,59,4738,4701,501,498,,,0.96875,32
9457,actual_bits=472+actual_strata=59+bits_error=-552+differentia=8+policy=TaperedDepthProportionalResolution+resolution=59+target_bits=1024,8,TaperedDepthProportionalResolution,59,472,1024,-552,59,4738,4701,501,498,0.0,8.0,0.99609375,0
9458,actual_bits=1024+actual_strata=16+bits_error=0+differentia=64+policy=TaperedDepthProportionalResolution+resolution=8+target_bits=1024,64,TaperedDepthProportionalResolution,8,1024,1024,0,16,4738,4701,501,498,0.0,32.0,1.0,0
9459,actual_bits=59+actual_strata=59+bits_error=-5+differentia=1+policy=RecencyProportionalResolution+resolution=59+target_bits=64,1,RecencyProportionalResolution,59,59,64,-5,59,4738,4701,501,498,,,0.96875,28
9460,actual_bits=40+actual_strata=5+bits_error=-24+differentia=8+policy=RecencyProportionalResolution+resolution=0+target_bits=64,8,RecencyProportionalResolution,0,40,64,-24,5,4738,4701,501,498,0.0,256.0,0.99609375,0
9461,actual_bits=320+actual_strata=5+bits_error=256+differentia=64+policy=RecencyProportionalResolution+resolution=0+target_bits=64,64,RecencyProportionalResolution,0,320,64,256,5,4738,4701,501,498,0.0,256.0,1.0,0
9462,actual_bits=59+actual_strata=59+bits_error=-453+differentia=1+policy=RecencyProportionalResolution+resolution=59+target_bits=512,1,RecencyProportionalResolution,59,59,512,-453,59,4738,4701,501,498,,,0.96875,28
9463,actual_bits=472+actual_strata=59+bits_error=-40+differentia=8+policy=RecencyProportionalResolution+resolution=59+target_bits=512,8,RecencyProportionalResolution,59,472,512,-40,59,4738,4701,501,498,0.0,8.0,0.99609375,0
9464,actual_bits=320+actual_strata=5+bits_error=-192+differentia=64+policy=RecencyProportionalResolution+resolution=0+target_bits=512,64,RecencyProportionalResolution,0,320,512,-192,5,4738,4701,501,498,0.0,256.0,1.0,0
9465,actual_bits=59+actual_strata=59+bits_error=-965+differentia=1+policy=RecencyProportionalResolution+resolution=59+target_bits=1024,1,RecencyProportionalResolution,59,59,1024,-965,59,4738,4701,501,498,,,0.96875,28
9466,actual_bits=472+actual_strata=59+bits_error=-552+differentia=8+policy=RecencyProportionalResolution+resolution=59+target_bits=1024,8,RecencyProportionalResolution,59,472,1024,-552,59,4738,4701,501,498,0.0,8.0,0.99609375,0
9467,actual_bits=896+actual_strata=14+bits_error=-128+differentia=64+policy=RecencyProportionalResolution+resolution=2+target_bits=1024,64,RecencyProportionalResolution,2,896,1024,-128,14,4738,4701,501,498,0.0,128.0,1.0,0
9468,actual_bits=59+actual_strata=59+bits_error=-5+differentia=1+policy=TaperedDepthProportionalResolution+resolution=59+target_bits=64,1,TaperedDepthProportionalResolution,59,59,64,-5,59,4738,4730,501,501,,,0.96875,32
9469,actual_bits=56+actual_strata=7+bits_error=-8+differentia=8+policy=TaperedDepthProportionalResolution+resolution=3+target_bits=64,8,TaperedDepthProportionalResolution,3,56,64,-8,7,4738,4730,501,501,0.0,128.0,0.99609375,0
9470,actual_bits=192+actual_strata=3+bits_error=128+differentia=64+policy=TaperedDepthProportionalResolution+resolution=1+target_bits=64,64,TaperedDepthProportionalResolution,1,192,64,128,3,4738,4730,501,501,0.0,256.0,1.0,0
9471,actual_bits=59+actual_strata=59+bits_error=-453+differentia=1+policy=TaperedDepthProportionalResolution+resolution=59+target_bits=512,1,TaperedDepthProportionalResolution,59,59,512,-453,59,4738,4730,501,501,,,0.96875,32
9472,actual_bits=472+actual_strata=59+bits_error=-40+differentia=8+policy=TaperedDepthProportionalResolution+resolution=59+target_bits=512,8,TaperedDepthProportionalResolution,59,472,512,-40,59,4738,4730,501,501,0.0,8.0,0.99609375,0
9473,actual_bits=448+actual_strata=7+bits_error=-64+differentia=64+policy=TaperedDepthProportionalResolution+resolution=3+target_bits=512,64,TaperedDepthProportionalResolution,3,448,512,-64,7,4738,4730,501,501,0.0,128.0,1.0,0
9474,actual_bits=59+actual_strata=59+bits_error=-965+differentia=1+policy=TaperedDepthProportionalResolution+resolution=59+target_bits=1024,1,TaperedDepthProportionalResolution,59,59,1024,-965,59,4738,4730,501,501,,,0.96875,32
9475,actual_bits=472+actual_strata=59+bits_error=-552+differentia=8+policy=TaperedDepthProportionalResolution+resolution=59+target_bits=1024,8,TaperedDepthProportionalResolution,59,472,1024,-552,59,4738,4730,501,501,0.0,8.0,0.99609375,0
9476,actual_bits=1024+actual_strata=16+bits_error=0+differentia=64+policy=TaperedDepthProportionalResolution+resolution=8+target_bits=1024,64,TaperedDepthProportionalResolution,8,1024,1024,0,16,4738,4730,501,501,0.0,32.0,1.0,0
9477,actual_bits=59+actual_strata=59+bits_error=-5+differentia=1+policy=RecencyProportionalResolution+resolution=59+target_bits=64,1,RecencyProportionalResolution,59,59,64,-5,59,4738,4730,501,501,,,0.96875,28
9478,actual_bits=40+actual_strata=5+bits_error=-24+differentia=8+policy=RecencyProportionalResolution+resolution=0+target_bits=64,8,RecencyProportionalResolution,0,40,64,-24,5,4738,4730,501,501,0.0,256.0,0.99609375,0
9479,actual_bits=320+actual_strata=5+bits_error=256+differentia=64+policy=RecencyProportionalResolution+resolution=0+target_bits=64,64,RecencyProportionalResolution,0,320,64,256,5,4738,4730,501,501,0.0,256.0,1.0,0
9480,actual_bits=59+actual_strata=59+bits_error=-453+differentia=1+policy=RecencyProportionalResolution+resolution=59+target_bits=512,1,RecencyProportionalResolution,59,59,512,-453,59,4738,4730,501,501,,,0.96875,28
9481,actual_bits=472+actual_strata=59+bits_error=-40+differentia=8+policy=RecencyProportionalResolution+resolution=59+target_bits=512,8,RecencyProportionalResolution,59,472,512,-40,59,4738,4730,501,501,0.0,8.0,0.99609375,0
9482,actual_bits=320+actual_strata=5+bits_error=-192+differentia=64+policy=RecencyProportionalResolution+resolution=0+target_bits=512,64,RecencyProportionalResolution,0,320,512,-192,5,4738,4730,501,501,0.0,256.0,1.0,0
9483,actual_bits=59+actual_strata=59+bits_error=-965+differentia=1+policy=RecencyProportionalResolution+resolution=59+target_bits=1024,1,RecencyProportionalResolution,59,59,1024,-965,59,4738,4730,501,501,,,0.96875,28
9484,actual_bits=472+actual_strata=59+bits_error=-552+differentia=8+policy=RecencyProportionalResolution+resolution=59+target_bits=1024,8,RecencyProportionalResolution,59,472,1024,-552,59,4738,4730,501,501,0.0,8.0,0.99609375,0
9485,actual_bits=896+actual_strata=14+bits_error=-128+differentia=64+policy=RecencyProportionalResolution+resolution=2+target_bits=1024,64,RecencyProportionalResolution,2,896,1024,-128,14,4738,4730,501,501,0.0,128.0,1.0,0
9486,actual_bits=59+actual_strata=59+bits_error=-5+differentia=1+policy=TaperedDepthProportionalResolution+resolution=59+target_bits=64,1,TaperedDepthProportionalResolution,59,59,64,-5,59,4738,4707,501,498,416.0,436.0,0.96875,32
9487,actual_bits=56+actual_strata=7+bits_error=-8+differentia=8+policy=TaperedDepthProportionalResolution+resolution=3+target_bits=64,8,TaperedDepthProportionalResolution,3,56,64,-8,7,4738,4707,501,498,384.0,448.0,0.99609375,0
9488,actual_bits=192+actual_strata=3+bits_error=128+differentia=64+policy=TaperedDepthProportionalResolution+resolution=1+target_bits=64,64,TaperedDepthProportionalResolution,1,192,64,128,3,4738,4707,501,498,256.0,498.0,1.0,0
9489,actual_bits=59+actual_strata=59+bits_error=-453+differentia=1+policy=TaperedDepthProportionalResolution+resolution=59+target_bits=512,1,TaperedDepthProportionalResolution,59,59,512,-453,59,4738,4707,501,498,408.0,428.0,0.96875,32
9490,actual_bits=472+actual_strata=59+bits_error=-40+differentia=8+policy=TaperedDepthProportionalResolution+resolution=59+target_bits=512,8,TaperedDepthProportionalResolution,59,472,512,-40,59,4738,4707,501,498,424.0,428.0,0.99609375,0
9491,actual_bits=448+actual_strata=7+bits_error=-64+differentia=64+policy=TaperedDepthProportionalResolution+resolution=3+target_bits=512,64,TaperedDepthProportionalResolution,3,448,512,-64,7,4738,4707,501,498,384.0,448.0,1.0,0
9492,actual_bits=59+actual_strata=59+bits_error=-965+differentia=1+policy=TaperedDepthProportionalResolution+resolution=59+target_bits=1024,1,TaperedDepthProportionalResolution,59,59,1024,-965,59,4738,4707,501,498,416.0,436.0,0.96875,32
9493,actual_bits=472+actual_strata=59+bits_error=-552+differentia=8+policy=TaperedDepthProportionalResolution+resolution=59+target_bits=1024,8,TaperedDepthProportionalResolution,59,472,1024,-552,59,4738,4707,501,498,424.0,428.0,0.99609375,0
9494,actual_bits=1024+actual_strata=16+bits_error=0+differentia=64+policy=TaperedDepthProportionalResolution+resolution=8+target_bits=1024,64,TaperedDepthProportionalResolution,8,1024,1024,0,16,4738,4707,501,498,416.0,448.0,1.0,0
9495,actual_bits=59+actual_strata=59+bits_error=-5+differentia=1+policy=RecencyProportionalResolution+resolution=59+target_bits=64,1,RecencyProportionalResolution,59,59,64,-5,59,4738,4707,501,498,420.0,425.0,0.96875,28
9496,actual_bits=40+actual_strata=5+bits_error=-24+differentia=8+policy=RecencyProportionalResolution+resolution=0+target_bits=64,8,RecencyProportionalResolution,0,40,64,-24,5,4738,4707,501,498,384.0,448.0,0.99609375,0
9497,actual_bits=320+actual_strata=5+bits_error=256+differentia=64+policy=RecencyProportionalResolution+resolution=0+target_bits=64,64,RecencyProportionalResolution,0,320,64,256,5,4738,4707,501,498,384.0,448.0,1.0,0
9498,actual_bits=59+actual_strata=59+bits_error=-453+differentia=1+policy=RecencyProportionalResolution+resolution=59+target_bits=512,1,RecencyProportionalResolution,59,59,512,-453,59,4738,4707,501,498,423.0,428.0,0.96875,28
9499,actual_bits=472+actual_strata=59+bits_error=-40+differentia=8+policy=RecencyProportionalResolution+resolution=59+target_bits=512,8,RecencyProportionalResolution,59,472,512,-40,59,4738,4707,501,498,424.0,425.0,0.99609375,0
9500,actual_bits=320+actual_strata=5+bits_error=-192+differentia=64+policy=RecencyProportionalResolution+resolution=0+target_bits=512,64,RecencyProportionalResolution,0,320,512,-192,5,4738,4707,501,498,384.0,448.0,1.0,0
9501,actual_bits=59+actual_strata=59+bits_error=-965+differentia=1+policy=RecencyProportionalResolution+resolution=59+target_bits=1024,1,RecencyProportionalResolution,59,59,1024,-965,59,4738,4707,501,498,420.0,425.0,0.96875,28
9502,actual_bits=472+actual_strata=59+bits_error=-552+differentia=8+policy=RecencyProportionalResolution+resolution=59+target_bits=1024,8,RecencyProportionalResolution,59,472,1024,-552,59,4738,4707,501,498,424.0,425.0,0.99609375,0
9503,actual_bits=896+actual_strata=14+bits_error=-128+differentia=64+policy=RecencyProportionalResolution+resolution=2+target_bits=1024,64,RecencyProportionalResolution,2,896,1024,-128,14,4738,4707,501,498,416.0,432.0,1.0,0
9504,actual_bits=59+actual_strata=59+bits_error=-5+differentia=1+policy=TaperedDepthProportionalResolution+resolution=59+target_bits=64,1,TaperedDepthProportionalResolution,59,59,64,-5,59,4738,4595,501,486,464.0,484.0,0.96875,32
9505,actual_bits=56+actual_strata=7+bits_error=-8+differentia=8+policy=TaperedDepthProportionalResolution+resolution=3+target_bits=64,8,TaperedDepthProportionalResolution,3,56,64,-8,7,4738,4595,501,486,448.0,486.0,0.99609375,0
9506,actual_bits=192+actual_strata=3+bits_error=128+differentia=64+policy=TaperedDepthProportionalResolution+resolution=1+target_bits=64,64,TaperedDepthProportionalResolution,1,192,64,128,3,4738,4595,501,486,256.0,486.0,1.0,0
9507,actual_bits=59+actual_strata=59+bits_error=-453+differentia=1+policy=TaperedDepthProportionalResolution+resolution=59+target_bits=512,1,TaperedDepthProportionalResolution,59,59,512,-453,59,4738,4595,501,486,464.0,484.0,0.96875,32
9508,actual_bits=472+actual_strata=59+bits_error=-40+differentia=8+policy=TaperedDepthProportionalResolution+resolution=59+target_bits=512,8,TaperedDepthProportionalResolution,59,472,512,-40,59,4738,4595,501,486,480.0,484.0,0.99609375,0
9509,actual_bits=448+actual_strata=7+bits_error=-64+differentia=64+policy=TaperedDepthProportionalResolution+resolution=3+target_bits=512,64,TaperedDepthProportionalResolution,3,448,512,-64,7,4738,4595,501,486,448.0,486.0,1.0,0
9510,actual_bits=59+actual_strata=59+bits_error=-965+differentia=1+policy=TaperedDepthProportionalResolution+resolution=59+target_bits=1024,1,TaperedDepthProportionalResolution,59,59,1024,-965,59,4738,4595,501,486,468.0,486.0,0.96875,32
9511,actual_bits=472+actual_strata=59+bits_error=-552+differentia=8+policy=TaperedDepthProportionalResolution+resolution=59+target_bits=1024,8,TaperedDepthProportionalResolution,59,472,1024,-552,59,4738,4595,501,486,480.0,484.0,0.99609375,0
9512,actual_bits=1024+actual_strata=16+bits_error=0+differentia=64+policy=TaperedDepthProportionalResolution+resolution=8+target_bits=1024,64,TaperedDepthProportionalResolution,8,1024,1024,0,16,4738,4595,501,486,480.0,486.0,1.0,0
9513,actual_bits=59+actual_strata=59+bits_error=-5+differentia=1+policy=RecencyProportionalResolution+resolution=59+target_bits=64,1,RecencyProportionalResolution,59,59,64,-5,59,4738,4595,501,486,476.0,481.0,0.96875,28
9514,actual_bits=40+actual_strata=5+bits_error=-24+differentia=8+policy=RecencyProportionalResolution+resolution=0+target_bits=64,8,RecencyProportionalResolution,0,40,64,-24,5,4738,4595,501,486,480.0,486.0,0.99609375,0
9515,actual_bits=320+actual_strata=5+bits_error=256+differentia=64+policy=RecencyProportionalResolution+resolution=0+target_bits=64,64,RecencyProportionalResolution,0,320,64,256,5,4738,4595,501,486,480.0,486.0,1.0,0
9516,actual_bits=59+actual_strata=59+bits_error=-453+differentia=1+policy=RecencyProportionalResolution+resolution=59+target_bits=512,1,RecencyProportionalResolution,59,59,512,-453,59,4738,4595,501,486,481.0,486.0,0.96875,28
9517,actual_bits=472+actual_strata=59+bits_error=-40+differentia=8+policy=RecencyProportionalResolution+resolution=59+target_bits=512,8,RecencyProportionalResolution,59,472,512,-40,59,4738,4595,501,486,480.0,481.0,0.99609375,0
9518,actual_bits=320+actual_strata=5+bits_error=-192+differentia=64+policy=RecencyProportionalResolution+resolution=0+target_bits=512,64,RecencyProportionalResolution,0,320,512,-192,5,4738,4595,501,486,480.0,486.0,1.0,0
9519,actual_bits=59+actual_strata=59+bits_error=-965+differentia=1+policy=RecencyProportionalResolution+resolution=59+target_bits=1024,1,RecencyProportionalResolution,59,59,1024,-965,59,4738,4595,501,486,476.0,481.0,0.96875,28
9520,actual_bits=472+actual_strata=59+bits_error=-552+differentia=8+policy=RecencyProportionalResolution+resolution=59+target_bits=1024,8,RecencyProportionalResolution,59,472,1024,-552,59,4738,4595,501,486,480.0,481.0,0.99609375,0
9521,actual_bits=896+actual_strata=14+bits_error=-128+differentia=64+policy=RecencyProportionalResolution+resolution=2+target_bits=1024,64,RecencyProportionalResolution,2,896,1024,-128,14,4738,4595,501,486,480.0,484.0,1.0,0
9522,actual_bits=59+actual_strata=59+bits_error=-5+differentia=1+policy=TaperedDepthProportionalResolution+resolution=59+target_bits=64,1,TaperedDepthProportionalResolution,59,59,64,-5,59,4595,4737,486,501,,,0.96875,32
9523,actual_bits=56+actual_strata=7+bits_error=-8+differentia=8+policy=TaperedDepthProportionalResolution+resolution=3+target_bits=64,8,TaperedDepthProportionalResolution,3,56,64,-8,7,4595,4737,486,501,0.0,128.0,0.99609375,0
9524,actual_bits=192+actual_strata=3+bits_error=128+differentia=64+policy=TaperedDepthProportionalResolution+resolution=1+target_bits=64,64,TaperedDepthProportionalResolution,1,192,64,128,3,4595,4737,486,501,0.0,256.0,1.0,0
9525,actual_bits=59+actual_strata=59+bits_error=-453+differentia=1+policy=TaperedDepthProportionalResolution+resolution=59+target_bits=512,1,TaperedDepthProportionalResolution,59,59,512,-453,59,4595,4737,486,501,,,0.96875,32
9526,actual_bits=472+actual_strata=59+bits_error=-40+differentia=8+policy=TaperedDepthProportionalResolution+resolution=59+target_bits=512,8,TaperedDepthProportionalResolution,59,472,512,-40,59,4595,4737,486,501,0.0,8.0,0.99609375,0
9527,actual_bits=448+actual_strata=7+bits_error=-64+differentia=64+policy=TaperedDepthProportionalResolution+resolution=3+target_bits=512,64,TaperedDepthProportionalResolution,3,448,512,-64,7,4595,4737,486,501,0.0,128.0,1.0,0
9528,actual_bits=59+actual_strata=59+bits_error=-965+differentia=1+policy=TaperedDepthProportionalResolution+resolution=59+target_bits=1024,1,TaperedDepthProportionalResolution,59,59,1024,-965,59,4595,4737,486,501,0.0,40.0,0.96875,32
9529,actual_bits=472+actual_strata=59+bits_error=-552+differentia=8+policy=TaperedDepthProportionalResolution+resolution=59+target_bits=1024,8,TaperedDepthProportionalResolution,59,472,1024,-552,59,4595,4737,486,501,0.0,8.0,0.99609375,0
